Categoría,ID Producto,Costo estimado,ISBN,Título,Autor,Calificaciones,Unidades Restantes,Descuento,Precio Anterior,Precio Actual
"Novela Gráfica, Libros De Cómics, Dibujos Animados",49088233,26121.132692308,9788491465843,Uzumaki (Integral),Junji Ito,304,100+,55%dcto.,$ 264.970,$ 119.236
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51552048,12979.8975,9789585982673,Maus,Art Spiegelman,80,100+,25%dcto.,$ 79.000,$ 59.250
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53056222,14622.9225,9789585132078,Sapiens. Una historia gráfica,Noah Harari Yuval,27,100+,25%dcto.,$ 89.000,$ 66.750
"Novela Gráfica, Libros De Cómics, Dibujos Animados",61999284,25655.504192308,9788411615624,Heaven Official's Blessing nº 01 (Edición Especial),Mo Xiang Tong Xiu,56,100+,55%dcto.,$ 260.247,$ 117.111
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54928459,11336.8725,9789585457775,El Viento Conoce mi Nombre,Isabel Allende,43,100+,25%dcto.,$ 69.000,$ 51.750
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51598673,35107.50099,9781506711980,Berserk Deluxe Volume 1 (en Inglés),"Miura, Kentaro ; Miura, Kentaro ; Deangelis, Jason",57,5,50%dcto.,$ 320.514,$ 160.257
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51435686,9693.8475,9789584276186,Los Compas y el Diamantito Legendario,El Trollino .,54,80,25%dcto.,$ 59.000,$ 44.250
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53970522,13472.805,9788418052071,Hierba / Grass,"Gendry-Kim, Keum Suk",33,56,25%dcto.,$ 82.000,$ 61.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",55975070,16572.6455,9789583204081,Heartstopper 5,Alice Oseman,3,92,15%dcto.,$ 89.000,$ 75.650
"Novela Gráfica, Libros De Cómics, Dibujos Animados",52970326,9693.8475,9789585277342,El mar de los monstruos (Percy Jackson y los dioses del olimpo),Rick Riordan,6,57,25%dcto.,$ 59.000,$ 44.250
"Novela Gráfica, Libros De Cómics, Dibujos Animados",52089663,9693.8475,9789584282699,Los Compas Escapan de la Prisión,Mikecrack; El Trollino .; Timba VK,39,73,25%dcto.,$ 59.000,$ 44.250
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53959558,13472.805,9788426409690,Malas Mujeres / Bad Women,"Hesse, María",13,Queda 1 unidad,25%dcto.,$ 82.000,$ 61.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51671291,16709.838636364,9788417389888,Jarripoter,Enrique V. Vegas,3,100+,50%dcto.,$ 152.553,$ 76.276
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53784814,10679.6625,9789584298843,Los Compas y la Entidad. Exe,El Trollino .,16,100+,25%dcto.,$ 65.000,$ 48.750
"Novela Gráfica, Libros De Cómics, Dibujos Animados",49667100,9200.94,9789588925868,Persuasión,Jane Austen,19,12,25%dcto.,$ 56.000,$ 42.000
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53031877,18620.633,9788491294788,"El Niño, el Topo, el Zorro y el Caballo","Mackesy, Charlie",85,41,50%dcto.,$ 169.997,$ 84.999
"Novela Gráfica, Libros De Cómics, Dibujos Animados",55943510,18434.7405,9788419951182,Sapiens. Una Historia Gráfica 3: Los Amos de la Historia / Sapiens. a Graphic Hi Story 3: The Masters of History,Noah Harari Yuval,2,100+,15%dcto.,$ 99.000,$ 84.150
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54054015,20258.989269231,9788411015035,Berserk Maximum 1,Kentaro Miura,21,100+,55%dcto.,$ 205.505,$ 92.477
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54247360,32096.75,9781974733538,The Art of Haikyu!!: Endings and Beginnings (en Inglés),"Furudate, Haruichi",36,10,50%dcto.,$ 293.027,$ 146.514
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53698098,14622.9225,9789585132399,Sapiens. Una historia gráfica 2,Noah Harari Yuval,7,65,25%dcto.,$ 89.000,$ 66.750
"Novela Gráfica, Libros De Cómics, Dibujos Animados",50180196,2957.445,9788414015414,Flow. Libro ii,Mikaël Thévenot,2,5,70%dcto.,$ 45.000,$ 13.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",2903855,5586.285,9788426156662,Tintin y el Lago de los Tiburones - nb: 22 Encuader,Hergé,3,24,15%dcto.,$ 30.000,$ 25.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53540591,7974.148,9786075573168,Dinosaurios: Fósiles y Plumas,"Reed, Mk ; Flood, Joe",Calificaciones no disponibles,18,30%dcto.,$ 52.000,$ 36.400
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54191482,10679.6625,9786280003115,COMPAS 7 LOS COMPAS VS HACKERS,El Trollino .,13,100+,25%dcto.,$ 65.000,$ 48.750
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53422045,10502.2158,9789585191211,Corazón de hielo (Trilogía Corazón 1),Jasmín Martinez,26,3,40%dcto.,$ 79.900,$ 47.940
"Novela Gráfica, Libros De Cómics, Dibujos Animados",48461164,23967.725,9781421590561,Tomie: Complete Deluxe Edition (en Inglés),"Ito, Junji",22,7,50%dcto.,$ 218.813,$ 109.407
"Novela Gráfica, Libros De Cómics, Dibujos Animados",2903847,5586.285,9788426102775,Las Aventuras de Tintin 13: Las 7 Bolas de Cristal,Hergé,3,62,15%dcto.,$ 30.000,$ 25.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",50693661,13648.061,9789584273543,Satanás - Mario Mendoza - Libro Físico,"Mario Mendoza, Keco Olano",49,3,30%dcto.,$ 89.000,$ 62.300
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51995715,5367.215,9789584282729,Están Entre Nosotros,"Keco Olano, Mario Mendoza",32,37,30%dcto.,$ 35.000,$ 24.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53912137,9191.73906,9788491748717,Asadora! nº 02 - Naoki Urasawa - Libro Físico,Naoki Urasawa,Calificaciones no disponibles,3,,,$ 41.958
"Novela Gráfica, Libros De Cómics, Dibujos Animados",55943458,21860.2,9788419260444,Nacidos de la Bruma: El Imperio Final,Brandon Sanderson,2,Queda 1 unidad,50%dcto.,$ 199.573,$ 99.786
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53507924,10502.2158,9789585191235,Corazón de Fuego,Jasmín Martinez,23,5,40%dcto.,$ 79.900,$ 47.940
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53507922,10502.2158,9789585191228,Corazón Oscuro,Jasmín Martinez,16,8,40%dcto.,$ 79.900,$ 47.940
"Novela Gráfica, Libros De Cómics, Dibujos Animados",53691064,10515.36,9789585797536,Bordados,Marjane Satrapi,6,15,25%dcto.,$ 64.000,$ 48.000
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54906441,22073.7465,9788411401807,One Piece: Las Recetas de Sanji,Eiichiro Oda,12,78,55%dcto.,$ 223.914,$ 100.761
"Novela Gráfica, Libros De Cómics, Dibujos Animados",52896558,2448.10725,9789584287144,Mulán. La Novela Gráfica,Disney,1,8,25%dcto.,$ 14.900,$ 11.175
"Novela Gráfica, Libros De Cómics, Dibujos Animados",47754402,11380.24836,9789584252272,La Bibliotecaria de Auschwitz,Antonio Iturbe,50,2,,,$ 51.948
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54045539,31648.978730769,9788418037429,Arena Blanca (Vol. 1 a 3) - Brandon Sanderson - Libro Físico,Brandon Sanderson,12,4,55%dcto.,$ 321.044,$ 144.470
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54023114,7514.101,9788411123754,Blue Lock nº 02,Muneyuki Kaneshiro,10,5,30%dcto.,$ 49.000,$ 34.300
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54429632,13144.2,9786071674517,Hay un fantasma en esta casa,Oliver Jeffers,6,31,25%dcto.,$ 80.000,$ 60.000
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54435600,18599.441538462,9788467960068,Grandmaster of Demonic Cultivation (mo dao zu Shi) 1,Luo Di Cheng Qiu,57,50,55%dcto.,$ 188.671,$ 84.902
"Novela Gráfica, Libros De Cómics, Dibujos Animados",55678326,48877.233230769,9788426428844,Coleccion Mafalda 11 Tomos en una Lata Edicion Limitada,Uino,2,28,55%dcto.,$ 495.805,$ 223.112
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54906452,5980.611,9788411402521,Blue Lock nº 15,Kaneshiro Muneyuki,8,7,30%dcto.,$ 39.000,$ 27.300
"Novela Gráfica, Libros De Cómics, Dibujos Animados",2903844,5586.285,9788426110466,El cangrejo de las pinzas de oro,Hergé,2,57,15%dcto.,$ 30.000,$ 25.500
"Novela Gráfica, Libros De Cómics, Dibujos Animados",54880530,12979.8975,9788419260154,1984 (Edición Ilustrada) / 1984 (Ilustrated Edition),"Orwell, George",2,20,25%dcto.,$ 79.000,$ 59.250
"Novela Gráfica, Libros De Cómics, Dibujos Animados",50850747,13131.0558,9789585680821,Mientras te Olvido,Nacarid Portal Arraez,6,4,40%dcto.,$ 99.900,$ 59.940
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51464286,18563.623961538,9788494928598,Batman Dentro de la Batcueva,"Pastor, Doc",2,18,55%dcto.,$ 188.307,$ 84.738
"Novela Gráfica, Libros De Cómics, Dibujos Animados",1022535,66008.39854186,9789505156948,Toda Mafalda,Quino,168,18,50%dcto.,$ 602.624,$ 301.312
"Novela Gráfica, Libros De Cómics, Dibujos Animados",51439178,9310.475,9788417699673,Death Note 01,"Ohba, Tsugumi",1,14,15%dcto.,$ 50.000,$ 42.500
"Salud, Relaciones Y Desarrollo Personal",55003862,9693.8475,9786287576179,Cómo Hacer que te Pasen Cosas Buenas (Edición Actualizada),Marian Rojas Estapé,52,100+,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",18412569,9036.6375,9789588618791,El poder del ahora,Eckhart Tolle,202,100+,25%dcto.,$ 55.000,$ 41.250
"Salud, Relaciones Y Desarrollo Personal",51505712,12979.8975,9789584277954,Hábitos Atómicos,James Clear,318,100+,25%dcto.,$ 79.000,$ 59.250
"Salud, Relaciones Y Desarrollo Personal",50833580,9365.2425,9789585677111,Las Mujeres que Aman Demasiado,Robin Norwood,19,100+,25%dcto.,$ 57.000,$ 42.750
"Salud, Relaciones Y Desarrollo Personal",53660088,10679.6625,9789584297426,Encuentra tu Persona Vitamina,Marian Rojas Estapé,77,15,25%dcto.,$ 65.000,$ 48.750
"Salud, Relaciones Y Desarrollo Personal",52764929,3577.63217,9789587231519,El Hombre más Rico de Babilonia,George S. Clason,212,52,18%dcto.,$ 20.000,$ 16.331
"Salud, Relaciones Y Desarrollo Personal",17585453,7393.6125,9789586392518,El monje que vendió su Ferrari,Robin Sharma,67,100+,25%dcto.,$ 45.000,$ 33.750
"Salud, Relaciones Y Desarrollo Personal",52018695,8543.73,9789585549319,"Si lo crees, lo creas",Brian Tracy,48,100+,25%dcto.,$ 52.000,$ 39.000
"Salud, Relaciones Y Desarrollo Personal",47056974,11358.7795,9788425432026,El Hombre En Busca de Sentido,"Frankl, Viktor",274,67,15%dcto.,$ 61.000,$ 51.850
"Salud, Relaciones Y Desarrollo Personal",54057271,7169.06575,9789585366503,Cómo Ganar Amigos e Influir Sobre las Personas,Dale Carnegie,28,100+,15%dcto.,$ 38.500,$ 32.725
"Salud, Relaciones Y Desarrollo Personal",55825155,16265.9475,9786287578364,Hábitos Atómicos. Edición Especial Tapa Dura,James Clear,37,100+,25%dcto.,$ 99.000,$ 74.250
"Salud, Relaciones Y Desarrollo Personal",51462968,9693.8475,9789584276971,El Milagro Metabólico  Aliméntese Bien Controle su Peso y Convierta su Cuerpo en su Mejor Aliado Incluye Test y Recetario,Dr. Carlos Jaramillo,568,100+,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",54348799,7169.06575,9789585350045,El Poder de la Mente Subconsciente,Joseph Murphy,17,90,15%dcto.,$ 38.500,$ 32.725
"Salud, Relaciones Y Desarrollo Personal",50924617,14742.787,9781400212323,Las tres preguntas. como descubrir y dominar el poder de tu interior,"Ruiz, Don Miguel ; Emrys, Barbara",4,15,50%dcto.,$ 134.594,$ 67.297
"Salud, Relaciones Y Desarrollo Personal",48946752,9693.8475,9789585433564,Pensar Rápido Pensar Despacio,Daniel Kahneman,69,100+,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",54294884,3279.4779,9780593237465,The Light We Carry: Overcoming in Uncertain Times (en Inglés),"Obama, Michelle",3,3,70%dcto.,$ 49.900,$ 14.970
"Salud, Relaciones Y Desarrollo Personal",53659449,12322.6875,9789584297464,Como,Dr. Carlos Jaramillo,186,6,25%dcto.,$ 75.000,$ 56.250
"Salud, Relaciones Y Desarrollo Personal",62020171,15082.9695,9788425451010,El Espíritu de la Esperanza,Han Byung-Chul,3,87,15%dcto.,$ 81.000,$ 68.850
"Salud, Relaciones Y Desarrollo Personal",4281564,21538.9624,9788478087525,El Plan de Tu Alma: Ahora Puedes Descubrir el Verdadero Significado de la Vida Que Planeaste Antes de Nacer = Your Soul's Plan,"Schwartz, Robert",90,9,20%dcto.,$ 122.900,$ 98.320
"Salud, Relaciones Y Desarrollo Personal",50831433,19551.9975,9786075276915,Las 48 leyes del poder,Robert Greene,148,70,15%dcto.,$ 105.000,$ 89.250
"Salud, Relaciones Y Desarrollo Personal",50556913,7393.6125,9789584271495,Enamórate de ti,Walter Riso,65,91,25%dcto.,$ 45.000,$ 33.750
"Salud, Relaciones Y Desarrollo Personal",50602410,8050.8225,9789585654310,La inteligencia emocional,Daniel Goleman,140,100+,25%dcto.,$ 49.000,$ 36.750
"Salud, Relaciones Y Desarrollo Personal",54316620,8587.544,9786287570047,El Cuerpo Grita lo que las Emociones Callan,Carolina Novoa Arias,19,16,20%dcto.,$ 49.000,$ 39.200
"Salud, Relaciones Y Desarrollo Personal",4149407,18051.368,9788478086085,Los Secretos de la Mente Millonaria: Como Dominar el Juego Interior de A Riqueza = Secrets of the Millionaire Mind,"Eker, T. Harv",137,17,20%dcto.,$ 103.000,$ 82.400
"Salud, Relaciones Y Desarrollo Personal",55573793,10679.6625,9786287665101,Comer Para Sanar,Doctor Bayter,65,100+,25%dcto.,$ 65.000,$ 48.750
"Salud, Relaciones Y Desarrollo Personal",55725333,9693.8475,9786287649248,Revelaciones Para Sanar con Medicina China,Dra. Lina Rubiano,12,70,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",50602408,8543.73,9789585647299,"Muchas vidas, muchos maestros",Brian Weiss,59,100+,25%dcto.,$ 52.000,$ 39.000
"Salud, Relaciones Y Desarrollo Personal",49041101,5241.24975,9780789923745,LIBRO - LOS CINCO LENGUAJES DEL AMOR   - De Bolsillo,"Chapman, Gary",66,73,25%dcto.,$ 31.900,$ 23.925
"Salud, Relaciones Y Desarrollo Personal",48946835,7722.2175,9789585433595,"Padre Rico, Padre Pobre",Robert T. Kiyosaki,91,100+,25%dcto.,$ 47.000,$ 35.250
"Salud, Relaciones Y Desarrollo Personal",53675710,18396.475269231,9788418599408,Tu Cuerpo es Tuyo,Lucía Serrano,44,28,55%dcto.,$ 186.612,$ 83.975
"Salud, Relaciones Y Desarrollo Personal",50942292,9693.8475,9789585464421,El Club de las 5 de la mañana,Robin Sharma,260,100+,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",54492428,9185.6051,9789585423305,Biografía del silencio,Pablo d' Ors,10,66,30%dcto.,$ 59.900,$ 41.930
"Salud, Relaciones Y Desarrollo Personal",17585545,7722.2175,9789586394789,Tus zonas erróneas,Wayne A. Dyer,52,69,25%dcto.,$ 47.000,$ 35.250
"Salud, Relaciones Y Desarrollo Personal",53611203,7169.06575,9789585350007,Piense y Hágase Rico,Napoleón Hill,25,81,15%dcto.,$ 38.500,$ 32.725
"Salud, Relaciones Y Desarrollo Personal",53996295,19533.37655,9788491396901,Influencia,"Cialdini, Robert",22,78,15%dcto.,$ 104.900,$ 89.165
"Salud, Relaciones Y Desarrollo Personal",41384857,7393.6125,9789588820613,Encantado de conocerme,Borja Vilaseca,48,100+,25%dcto.,$ 45.000,$ 33.750
"Salud, Relaciones Y Desarrollo Personal",53329800,9693.8475,9789584294814,Resetea tu Mente,Dr. Mario Alonso Puig,71,19,25%dcto.,$ 59.000,$ 44.250
"Salud, Relaciones Y Desarrollo Personal",54309221,10679.6625,9786287578012,Enfócate,Cal Newport,7,17,25%dcto.,$ 65.000,$ 48.750
"Salud, Relaciones Y Desarrollo Personal",51812535,18062.3215,9786075279794,Maestría,Robert Greene,21,52,15%dcto.,$ 97.000,$ 82.450
"Salud, Relaciones Y Desarrollo Personal",46796822,9529.545,9789588912332,Vendes o vendes,Grant Cardone,31,22,25%dcto.,$ 58.000,$ 43.500
"Salud, Relaciones Y Desarrollo Personal",54458153,7393.6125,9786287513709,Piense y Hágase Rico,Napoleon Hill,15,16,25%dcto.,$ 45.000,$ 33.750
"Salud, Relaciones Y Desarrollo Personal",53003366,14881.86324,9788484458364,El Camino del Hombre Superior. Guía Espiritual. Edición 20 Aniversario: Los Desafíos del Amor y del Deseo Sexual en el Hombre de hoy,David Deida,10,2,,,$ 67.932
"Salud, Relaciones Y Desarrollo Personal",2099876,14611.751307692,9788478085897,Pon al Cielo a Trabajar,Jean Slatter,105,100+,55%dcto.,$ 148.220,$ 66.699
"Salud, Relaciones Y Desarrollo Personal",17946641,7722.2175,9789588611921,El líder que no tenía cargo,Robin Sharma,31,100+,25%dcto.,$ 47.000,$ 35.250
"Salud, Relaciones Y Desarrollo Personal",42164789,21543.215833333,9788494248214,Dejar IR,"Hawkins, David",55,85,50%dcto.,$ 196.679,$ 98.339
"Salud, Relaciones Y Desarrollo Personal",54700589,11172.57,9781404119390,"Pasos de Gigante: La Información que Necesitas Para Triunfar en la Vida y en los Negocios, Explicada de Manera Sencilla","Pasos, Margarita ; Tracy, Brian",12,6,15%dcto.,$ 60.000,$ 51.000
"Salud, Relaciones Y Desarrollo Personal",53371417,10734.43,9789585531208,El Placebo Eres tu,Joe Dispenza,16,100+,30%dcto.,$ 70.000,$ 49.000
"Salud, Relaciones Y Desarrollo Personal",50833420,7722.2175,9789585672345,Disciplina sin lágrimas,Daniel J. Siegel,49,100+,25%dcto.,$ 47.000,$ 35.250
"Salud, Relaciones Y Desarrollo Personal",53698104,8543.73,9789585309050,Las casualidades no existen,Borja Vilaseca,33,73,25%dcto.,$ 52.000,$ 39.000
"Salud, Relaciones Y Desarrollo Personal",4526211,9036.6375,9780978843779,El poder del metabolismo,Frank Suarez,176,20,25%dcto.,$ 55.000,$ 41.250
Sociedad Y Ciencias Sociales,56130785,15809.18655,9781400331864,Globalismo: Ingeniería Social y Control Total en el Siglo XXI,Agustin Laje,72,100+,15%dcto.,$ 84.900,$ 72.165
Sociedad Y Ciencias Sociales,50833580,9365.2425,9789585677111,Las Mujeres que Aman Demasiado,Robin Norwood,19,100+,25%dcto.,$ 57.000,$ 42.750
Sociedad Y Ciencias Sociales,53660088,10679.6625,9789584297426,Encuentra tu Persona Vitamina,Marian Rojas Estapé,77,15,25%dcto.,$ 65.000,$ 48.750
Sociedad Y Ciencias Sociales,50093651,9693.8475,9789585999619,Mujeres que corren con los lobos,Clarissa Pinkola Estés,93,100+,25%dcto.,$ 59.000,$ 44.250
Sociedad Y Ciencias Sociales,47056974,11358.7795,9788425432026,El Hombre En Busca de Sentido,"Frankl, Viktor",274,67,15%dcto.,$ 61.000,$ 51.850
Sociedad Y Ciencias Sociales,30512286,9036.6375,9789584235701,La Ridicula Idea de no Volver a Verte,Rosa Montero,48,100+,25%dcto.,$ 55.000,$ 41.250
Sociedad Y Ciencias Sociales,53947674,10679.6625,9789584299680,La psicología del dinero,Morgan Housel,68,46,25%dcto.,$ 65.000,$ 48.750
Sociedad Y Ciencias Sociales,54294884,3279.4779,9780593237465,The Light We Carry: Overcoming in Uncertain Times (en Inglés),"Obama, Michelle",3,3,70%dcto.,$ 49.900,$ 14.970
Sociedad Y Ciencias Sociales,53698089,8872.335,9789585118966,Que Hacer con Estos Pedazos,Piedad Bonnett,58,100+,25%dcto.,$ 54.000,$ 40.500
Sociedad Y Ciencias Sociales,50831433,19551.9975,9786075276915,Las 48 leyes del poder,Robert Greene,148,70,15%dcto.,$ 105.000,$ 89.250
Sociedad Y Ciencias Sociales,4149407,18051.368,9788478086085,Los Secretos de la Mente Millonaria: Como Dominar el Juego Interior de A Riqueza = Secrets of the Millionaire Mind,"Eker, T. Harv",137,17,20%dcto.,$ 103.000,$ 82.400
Sociedad Y Ciencias Sociales,50602408,8543.73,9789585647299,"Muchas vidas, muchos maestros",Brian Weiss,59,100+,25%dcto.,$ 52.000,$ 39.000
Sociedad Y Ciencias Sociales,49041101,5241.24975,9780789923745,LIBRO - LOS CINCO LENGUAJES DEL AMOR   - De Bolsillo,"Chapman, Gary",66,73,25%dcto.,$ 31.900,$ 23.925
Sociedad Y Ciencias Sociales,53675710,18396.475269231,9788418599408,Tu Cuerpo es Tuyo,Lucía Serrano,44,28,55%dcto.,$ 186.612,$ 83.975
Sociedad Y Ciencias Sociales,54463159,14878.13905,9781400238569,Generación Idiota: Una Crítica al Adolescentrismo,"Laje, Agustin",128,100+,15%dcto.,$ 79.900,$ 67.915
Sociedad Y Ciencias Sociales,46863607,9200.94,9789585863682,Del otro lado del jardín,Carlos Framb,3,100+,25%dcto.,$ 56.000,$ 42.000
Sociedad Y Ciencias Sociales,46796740,11829.78,9789588806839,De animales a dioses,Noah Harari Yuval,201,100+,25%dcto.,$ 72.000,$ 54.000
Sociedad Y Ciencias Sociales,17585775,8050.8225,9789588611808,Paula,Isabel Allende,38,62,25%dcto.,$ 49.000,$ 36.750
Sociedad Y Ciencias Sociales,53996295,19533.37655,9788491396901,Influencia,"Cialdini, Robert",22,78,15%dcto.,$ 104.900,$ 89.165
Sociedad Y Ciencias Sociales,41384857,7393.6125,9789588820613,Encantado de conocerme,Borja Vilaseca,48,100+,25%dcto.,$ 45.000,$ 33.750
Sociedad Y Ciencias Sociales,53054496,9858.15,9781524763169,A Promised Land (en Inglés),Barack Obama,7,7,70%dcto.,$ 150.000,$ 45.000
